car,0.64,86699.53954318327,2022-04-09 22:50:16.434042

car,0.7,86899.71414222258,2022-04-09 22:50:16.632587

car,0.67,71752.69126659988,2022-04-09 22:50:16.805720

car,0.78,80730.04833393822,2022-04-09 22:50:17.014142

car,0.85,78793.59379416578,2022-04-09 22:50:17.246976

car,0.63,71648.43858731326,2022-04-09 22:50:17.427226

car,0.69,77838.7942995008,2022-04-09 22:50:17.647463

car,0.65,80380.2773135301,2022-04-09 22:50:17.835224

car,0.87,79427.496504674,2022-04-09 22:50:18.020968

car,0.75,86686.41708480055,2022-04-09 22:50:18.237946

car,0.78,62362.9544521425,2022-04-09 22:50:18.434791

car,0.69,77069.62072048882,2022-04-09 22:50:18.630828

car,0.94,86123.60762299731,2022-04-09 22:50:18.844867

car,0.97,77166.2592393852,2022-04-09 22:50:19.035664

car,0.97,73482.41864555086,2022-04-09 22:50:19.234977

car,0.96,86115.48929199671,2022-04-09 22:50:19.423907

car,0.98,74962.80410310169,2022-04-09 22:50:19.599931

car,0.82,71998.162754337,2022-04-09 22:50:19.812246

car,0.8,78383.29738534862,2022-04-09 22:50:20.001547

car,0.78,75590.57836794213,2022-04-09 22:50:20.181410

car,0.63,75838.2777098742,2022-04-09 22:50:20.387715

car,0.67,83344.32822934024,2022-04-09 22:50:20.576284

car,0.5,80442.30980646938,2022-04-09 22:50:20.788825

car,0.67,81104.58900703462,2022-04-09 22:50:20.995131

car,0.63,92088.55168803557,2022-04-09 22:50:21.215254

car,0.66,81164.60140972787,2022-04-09 22:50:21.421593

car,0.84,72461.85158412666,2022-04-09 22:50:21.632085

car,0.74,79742.3018039986,2022-04-09 22:50:21.858109

car,0.77,71280.2047275399,2022-04-09 22:50:22.037611

car,0.6,70140.51109023942,2022-04-09 22:50:22.254373

car,0.55,76793.12417137357,2022-04-09 22:50:22.482123

car,0.69,70623.22479892857,2022-04-09 22:50:22.663009

car,0.96,68864.79403875394,2022-04-09 22:50:22.858064

car,0.97,75827.18367445807,2022-04-09 22:50:23.080453

car,0.94,69274.17399002315,2022-04-09 22:50:23.292123

car,0.92,72949.51870300448,2022-04-09 22:50:23.515015

car,0.58,80840.85978637288,2022-04-09 22:50:23.714421

car,0.96,69284.03645862444,2022-04-09 22:50:23.914801

car,0.94,75654.35294812851,2022-04-09 22:50:24.127152

car,0.56,80650.78862602646,2022-04-09 22:50:24.308307

car,0.91,74186.84981854938,2022-04-09 22:50:24.510404

car,0.73,114925.44954012579,2022-04-09 22:50:24.723165

car,0.76,113002.25630048278,2022-04-09 22:50:24.888932

car,0.75,117818.97859428251,2022-04-09 22:50:25.109523

car,0.56,62612.73164461043,2022-04-09 22:50:25.279417

car,0.93,67205.65062552404,2022-04-09 22:50:25.482881

car,0.63,63121.68371486933,2022-04-09 22:50:25.692878

car,0.97,68000.01855146806,2022-04-09 22:50:25.880437

car,0.99,73639.75411420112,2022-04-09 22:50:26.068417

car,0.96,68056.82546960298,2022-04-09 22:50:26.287658

car,0.81,77701.23000956935,2022-04-09 22:50:26.478537

car,0.98,86234.73304301464,2022-04-09 22:50:26.693238

car,0.97,77017.3309911477,2022-04-09 22:50:26.913986

car,0.91,98746.93721326247,2022-04-09 22:50:27.102866

car,0.53,100307.16498834966,2022-04-09 22:50:27.301113

car,0.97,91185.24887831365,2022-04-09 22:50:27.485701

car,0.83,73377.67289850503,2022-04-09 22:50:27.701442

car,0.79,84570.6961896377,2022-04-09 22:50:27.892617

car,0.75,72848.3144074041,2022-04-09 22:50:28.109869

car,0.89,64150.265704827754,2022-04-09 22:50:28.327072

car,0.89,77651.78585840766,2022-04-09 22:50:28.509361

car,0.74,70119.04189305498,2022-04-09 22:50:28.716787

car,0.93,63719.27450936647,2022-04-09 22:50:28.908773

car,0.95,71881.87361219795,2022-04-09 22:50:29.103146

car,0.92,62572.336371594756,2022-04-09 22:50:29.319612

car,0.81,78486.05535380154,2022-04-09 22:50:29.523849

car,0.66,86267.876651741,2022-04-09 22:50:29.715033

car,0.89,74260.65265670643,2022-04-09 22:50:29.924719

car,0.92,74448.41648416707,2022-04-09 22:50:30.138189

car,0.8,86496.78763399251,2022-04-09 22:50:30.328458

car,0.88,70113.13138777929,2022-04-09 22:50:30.525039

car,0.92,96286.0698907168,2022-04-09 22:50:30.733974

car,0.9,105518.65789044135,2022-04-09 22:50:30.949343

car,0.67,109825.92000069929,2022-04-09 22:50:31.162370

car,0.95,64238.74708460619,2022-04-09 22:50:31.366188

car,0.66,73677.97594939753,2022-04-09 22:50:31.579411

car,0.98,75514.77396509904,2022-04-09 22:50:31.808132

car,0.99,64325.99188508483,2022-04-09 22:50:32.010459

car,0.97,69705.45051141984,2022-04-09 22:50:32.212460

car,0.98,65940.28368152506,2022-04-09 22:50:32.418325

car,0.99,74668.94606193394,2022-04-09 22:50:32.661721

car,0.83,80703.37110059282,2022-04-09 22:50:32.844649

car,0.59,65075.229849766954,2022-04-09 22:50:33.051790

car,0.51,74450.90995414362,2022-04-09 22:50:33.269540

car,0.86,86074.65053080379,2022-04-09 22:50:33.466455

car,0.66,67301.92533650133,2022-04-09 22:50:33.716605

car,0.9,69505.10389892242,2022-04-09 22:50:33.902131

car,0.66,82319.67557030336,2022-04-09 22:50:34.098520

car,0.62,82552.2268627564,2022-04-09 22:50:34.316263

car,0.51,65677.15445267098,2022-04-09 22:50:34.513522

car,0.85,77637.30305078867,2022-04-09 22:50:34.729463

car,0.82,72088.91051333763,2022-04-09 22:50:34.922174

car,0.98,65698.46705213144,2022-04-09 22:50:35.119430

car,0.51,71184.49821414772,2022-04-09 22:50:35.336237

car,0.58,68558.02341812372,2022-04-09 22:50:35.531525

car,0.78,58974.59705669891,2022-04-09 22:50:35.728110

car,0.96,60605.82670832896,2022-04-09 22:50:35.974154

car,0.98,59872.17577472862,2022-04-09 22:50:36.158654

truck,0.67,67837.13910536027,2022-04-09 22:50:36.361919

car,0.92,71735.49477769008,2022-04-09 22:50:36.561604

car,0.6,65944.10660551858,2022-04-09 22:50:36.763630

car,0.96,72296.34140812383,2022-04-09 22:50:36.959519

car,0.96,79594.66331356645,2022-04-09 22:50:37.169801

car,0.96,70808.12353113166,2022-04-09 22:50:37.373643

car,0.81,53378.90884984443,2022-04-09 22:50:37.540370

car,0.92,105141.16338523176,2022-04-09 22:50:37.737494

car,0.64,63705.09569885285,2022-04-09 22:50:37.963823

car,0.79,69421.02607279728,2022-04-09 22:50:38.147211

car,0.93,68645.35781828222,2022-04-09 22:50:38.330196

car,0.92,60548.32666556525,2022-04-09 22:50:38.534337

car,0.84,65459.43825759582,2022-04-09 22:50:38.726463

car,0.72,61313.141103681846,2022-04-09 22:50:38.925730

car,0.89,71577.75459596368,2022-04-09 22:50:39.126216

car,0.87,77868.65077166805,2022-04-09 22:50:39.311571

car,0.94,65421.49159106662,2022-04-09 22:50:39.523796

car,0.58,76425.6950246447,2022-04-09 22:50:39.713215

truck,0.59,83978.00425111328,2022-04-09 22:50:39.902207

truck,0.63,77092.19493567426,2022-04-09 22:50:40.119158

truck,0.59,82533.94313250761,2022-04-09 22:50:40.316140

car,0.51,87782.38152955295,2022-04-09 22:50:40.525838

car,0.55,81079.7810369515,2022-04-09 22:50:40.730389

car,0.84,65280.77026965904,2022-04-09 22:50:40.924601

car,0.87,69502.56893093952,2022-04-09 22:50:41.120983

car,0.68,63200.14926406424,2022-04-09 22:50:41.311874

car,0.52,60877.01106329055,2022-04-09 22:50:41.504219

truck,0.51,64052.008063760186,2022-04-09 22:50:41.697582

truck,0.58,61604.00422050502,2022-04-09 22:50:41.878402

truck,0.64,77835.3248146367,2022-04-09 22:50:42.074933

car,0.8,90736.85581394145,2022-04-09 22:50:42.285967

car,0.55,78168.52983138419,2022-04-09 22:50:42.468782

car,0.55,74271.17887848556,2022-04-09 22:50:42.663323

car,0.7,80128.68009021488,2022-04-09 22:50:42.873568

car,0.74,66415.66820412183,2022-04-09 22:50:43.061981

car,0.72,95783.00957372347,2022-04-09 22:50:43.266090

car,0.53,93117.1338906004,2022-04-09 22:50:43.501068

car,0.77,81524.97921496209,2022-04-09 22:50:43.698446

car,0.7,75735.86449628735,2022-04-09 22:50:43.925697

car,0.74,91335.14352646521,2022-04-09 22:50:44.091638

car,0.64,81506.36853031792,2022-04-09 22:50:44.270465

car,0.79,66349.66416644474,2022-04-09 22:50:44.508895

car,0.89,78871.40951574278,2022-04-09 22:50:44.715105

car,0.67,75022.31041496922,2022-04-09 22:50:44.896038

car,0.75,70123.82775490796,2022-04-09 22:50:45.092885

car,0.52,76035.77112122951,2022-04-09 22:50:45.297798

truck,0.72,73512.32751722666,2022-04-09 22:50:45.525572

car,0.94,73859.79544380015,2022-04-09 22:50:45.735720

car,0.95,80358.20369445797,2022-04-09 22:50:45.923631

truck,0.58,70353.01339672666,2022-04-09 22:50:46.127331

truck,0.68,79085.77208954845,2022-04-09 22:50:46.317850

truck,0.74,87645.83044845887,2022-04-09 22:50:46.505818

truck,0.7,72409.12361712438,2022-04-09 22:50:46.720706

truck,0.51,76928.96247838001,2022-04-09 22:50:46.923228

truck,0.64,86631.76713538746,2022-04-09 22:50:47.113531

truck,0.54,82381.87759452924,2022-04-09 22:50:47.321224

truck,0.53,69299.79161584831,2022-04-09 22:50:47.519142

car,0.91,80634.15848757894,2022-04-09 22:50:47.716584

truck,0.74,80668.70546252742,2022-04-09 22:50:47.919810

truck,0.62,64749.20849709284,2022-04-09 22:50:48.197092

truck,0.59,67566.37065138249,2022-04-09 22:50:48.401110

truck,0.63,65411.003149317316,2022-04-09 22:50:48.613658

truck,0.67,80604.63623762593,2022-04-09 22:50:48.818378

truck,0.5,86867.51889515437,2022-04-09 22:50:49.006229

truck,0.56,72148.9927164614,2022-04-09 22:50:49.204348

car,0.85,83132.60602194544,2022-04-09 22:50:49.407977

car,0.88,90250.37824851484,2022-04-09 22:50:49.622353

truck,0.6,86119.86298177674,2022-04-09 22:50:49.838456

car,0.54,67111.90855578464,2022-04-09 22:50:50.038052

car,0.57,72704.1206741406,2022-04-09 22:50:50.222065

car,0.71,68998.95819503364,2022-04-09 22:50:50.433674

car,0.57,74523.57474651896,2022-04-09 22:50:50.621758

car,0.62,80886.04518704076,2022-04-09 22:50:50.819400

car,0.66,75460.13218249753,2022-04-09 22:50:51.004300

car,0.65,74589.88299360711,2022-04-09 22:50:51.200958

car,0.6,84933.51386820164,2022-04-09 22:50:51.419013

car,0.62,68842.15764340917,2022-04-09 22:50:51.660031

car,0.69,72514.40843032507,2022-04-09 22:50:51.874317

car,0.73,81962.42133441399,2022-04-09 22:50:52.060844

car,0.75,77545.4202903047,2022-04-09 22:50:52.249567

car,0.76,62641.10485934935,2022-04-09 22:50:52.481251

car,0.62,69271.02086731508,2022-04-09 22:50:52.677191

car,0.73,64460.47439322798,2022-04-09 22:50:52.860217

car,0.77,72482.07542558367,2022-04-09 22:50:53.089633

car,0.61,74595.02405656828,2022-04-09 22:50:53.265718

car,0.76,67696.97305640778,2022-04-09 22:50:53.460783

car,0.62,78066.95026065767,2022-04-09 22:50:53.684318

car,0.55,79811.11352437078,2022-04-09 22:50:53.854816

car,0.72,64017.7248268009,2022-04-09 22:50:54.053590

car,0.94,65502.37552180837,2022-04-09 22:50:54.254335

car,0.94,72230.27749496743,2022-04-09 22:50:54.445451

car,0.72,66871.82234693474,2022-04-09 22:50:54.680311

car,0.82,55634.01312147093,2022-04-09 22:50:54.862902

car,0.82,60823.78014395357,2022-04-09 22:50:55.088096

car,0.79,57639.63924245189,2022-04-09 22:50:55.286597

car,0.68,64170.97134998036,2022-04-09 22:50:55.482866

car,0.64,77251.82115005446,2022-04-09 22:50:55.691860

car,0.56,71032.63476036912,2022-04-09 22:50:55.853576

car,0.8,64677.317453648306,2022-04-09 22:50:56.028885

car,0.79,69348.5098686338,2022-04-09 22:50:56.247583

car,0.79,66355.74718138587,2022-04-09 22:50:56.448043

car,0.57,73950.93442952563,2022-04-09 22:50:56.672674

car,0.72,80728.3555945493,2022-04-09 22:50:56.867387

car,0.91,75663.45868383232,2022-04-09 22:50:57.057555

car,0.67,75922.67505824594,2022-04-09 22:50:57.317326

car,0.54,84256.1329696539,2022-04-09 22:50:57.527253

car,0.54,72335.10127870148,2022-04-09 22:50:57.742040

car,0.73,71249.12018404157,2022-04-09 22:50:57.961591

car,0.71,80192.37615883445,2022-04-09 22:50:58.178968

car,0.64,82816.18176419388,2022-04-09 22:50:58.395570

car,0.58,69679.42206993396,2022-04-09 22:50:58.603373

car,0.74,78152.92863994285,2022-04-09 22:50:58.804268

car,0.54,78269.90686719897,2022-04-09 22:50:58.986680

car,0.56,81015.21760755815,2022-04-09 22:50:59.180577

car,0.55,71846.7731843261,2022-04-09 22:50:59.377882

truck,0.51,75809.41027339548,2022-04-09 22:50:59.585910

car,0.77,71162.9702584146,2022-04-09 22:50:59.776518

car,0.67,81176.8162531643,2022-04-09 22:50:59.986239

car,0.52,81839.70691540874,2022-04-09 22:51:00.195696

car,0.66,69105.86503329511,2022-04-09 22:51:00.378502

car,0.79,78164.7176800377,2022-04-09 22:51:00.578278

car,0.6,72418.11265836745,2022-04-09 22:51:00.783017

car,0.63,70691.23798604746,2022-04-09 22:51:00.994055

car,0.65,76488.82604668476,2022-04-09 22:51:01.194708

car,0.63,63655.79845544316,2022-04-09 22:51:01.392448

car,0.63,72233.9152614615,2022-04-09 22:51:01.655380

car,0.58,80780.83090684324,2022-04-09 22:51:01.843146

car,0.56,68308.44893569169,2022-04-09 22:51:02.027796

car,0.73,63045.67849583348,2022-04-09 22:51:02.225004

car,0.63,68717.65388166276,2022-04-09 22:51:02.426693

car,0.62,64566.76003951259,2022-04-09 22:51:02.631845

car,0.61,69516.16757273088,2022-04-09 22:51:02.825063

car,0.75,75982.97622494133,2022-04-09 22:51:03.012314

car,0.73,68930.55960892818,2022-04-09 22:51:03.221963

car,0.84,67490.39299781859,2022-04-09 22:51:03.410125

car,0.73,76340.09510735495,2022-04-09 22:51:03.590664

car,0.6,70987.40468562012,2022-04-09 22:51:03.789892

car,0.59,73913.93089939136,2022-04-09 22:51:03.993129

car,0.85,79787.46607707253,2022-04-09 22:51:04.200825

car,0.84,69256.75650793935,2022-04-09 22:51:04.411608

car,0.53,74614.83584381863,2022-04-09 22:51:04.627931

car,0.73,85903.26886096943,2022-04-09 22:51:04.825391

car,0.83,73184.97276080657,2022-04-09 22:51:05.038983

car,0.75,71584.2661553501,2022-04-09 22:51:05.257802

car,0.9,79560.07647683604,2022-04-09 22:51:05.444699

car,0.88,82291.6163773686,2022-04-09 22:51:05.654019

car,0.91,67510.12316682588,2022-04-09 22:51:05.853194

car,0.87,67886.09171988029,2022-04-09 22:51:06.046820

car,0.6,73213.11161260666,2022-04-09 22:51:06.240263

car,0.76,78140.89692984078,2022-04-09 22:51:06.472470

car,0.78,85310.74041994946,2022-04-09 22:51:06.683689

car,0.67,73778.38024787478,2022-04-09 22:51:06.895235

car,0.8,74960.51421915408,2022-04-09 22:51:07.077705

car,0.56,82649.16011672471,2022-04-09 22:51:07.276137

car,0.62,82326.37216591048,2022-04-09 22:51:07.479496

car,0.83,71583.86950982742,2022-04-09 22:51:07.665895

car,0.77,81807.55510953741,2022-04-09 22:51:07.853962

car,0.77,79557.81368916569,2022-04-09 22:51:08.060186

car,0.76,66725.95375114544,2022-04-09 22:51:08.245529

car,0.58,70531.80383344807,2022-04-09 22:51:08.486980

car,0.67,66716.28364949595,2022-04-09 22:51:08.663509

car,0.8,75541.15179158973,2022-04-09 22:51:08.867706

car,0.85,82479.777757945,2022-04-09 22:51:09.096209

car,0.79,67414.73684588556,2022-04-09 22:51:09.299026

car,0.64,65099.828939867424,2022-04-09 22:51:09.518506

car,0.79,80392.19286721814,2022-04-09 22:51:09.698718

car,0.75,77592.79342825596,2022-04-09 22:51:09.891403

car,0.86,93395.6605362369,2022-04-09 22:51:10.095744

car,0.54,68664.55248525254,2022-04-09 22:51:10.316983

car,0.76,73394.88089097223,2022-04-09 22:51:10.525749

car,0.87,71743.74797151316,2022-04-09 22:51:10.744088

car,0.74,71789.20302524607,2022-04-09 22:51:10.922534

car,0.81,74090.92321600535,2022-04-09 22:51:11.117847

car,0.85,67961.56001740984,2022-04-09 22:51:11.320692

car,0.79,73246.58719694726,2022-04-09 22:51:11.546360

car,0.61,78243.9952264709,2022-04-09 22:51:11.782302

car,0.5,68761.8670921609,2022-04-09 22:51:11.981807

car,0.7,56612.32553958546,2022-04-09 22:51:12.173961

car,0.76,58536.170587082306,2022-04-09 22:51:12.374608

car,0.87,56125.66322993431,2022-04-09 22:51:12.561267

car,0.79,76190.15274298904,2022-04-09 22:51:12.774268

car,0.93,80688.6930430776,2022-04-09 22:51:12.966683

car,0.81,67760.48120401743,2022-04-09 22:51:13.150387

car,0.7,79512.4398066114,2022-04-09 22:51:13.349920

car,0.8,92380.49298417929,2022-04-09 22:51:13.572325

car,0.75,84990.2329800313,2022-04-09 22:51:13.772595

car,0.92,71940.41189067518,2022-04-09 22:51:13.984323

car,0.64,74928.9423787631,2022-04-09 22:51:14.186428

car,0.95,73892.06433034605,2022-04-09 22:51:14.381452

car,0.6,76935.50899292211,2022-04-09 22:51:14.585378

car,0.94,79474.86273029982,2022-04-09 22:51:14.791118

car,0.94,74692.38467206681,2022-04-09 22:51:15.014377

car,0.77,79198.51729041396,2022-04-09 22:51:15.200706

car,0.9,88352.31517057151,2022-04-09 22:51:15.399225

car,0.82,88609.45030864372,2022-04-09 22:51:15.614262

car,0.61,75637.72542851881,2022-04-09 22:51:15.812407

car,0.65,85267.2282298422,2022-04-09 22:51:15.999031

car,0.83,82428.59271514951,2022-04-09 22:51:16.210093

car,0.86,89743.55318907314,2022-04-09 22:51:16.398972

car,0.96,95653.05929242409,2022-04-09 22:51:16.714847

car,0.98,94878.32135424826,2022-04-09 22:51:16.897625

car,0.98,79698.49917658424,2022-04-09 22:51:17.141021

car,0.87,89710.611769177,2022-04-09 22:51:17.347411

car,0.98,83974.20259222471,2022-04-09 22:51:17.555050

car,0.97,72258.51813454245,2022-04-09 22:51:17.763362

car,0.9,83012.90367768134,2022-04-09 22:51:17.962180

car,0.65,78166.25072881518,2022-04-09 22:51:18.206750

car,0.6,59508.19453655101,2022-04-09 22:51:18.394509

car,0.53,67101.45636273478,2022-04-09 22:51:18.591486

car,0.92,60562.58184720991,2022-04-09 22:51:18.796579

car,0.73,77604.95202627213,2022-04-09 22:51:19.015913

car,0.97,86163.20288847206,2022-04-09 22:51:19.238622

car,0.97,68059.67404417979,2022-04-09 22:51:19.426746

car,0.94,98982.51249084355,2022-04-09 22:51:19.651869

car,0.78,104671.34145027473,2022-04-09 22:51:19.873163

car,0.81,106700.88254555348,2022-04-09 22:51:20.096848

car,0.92,62129.29032268114,2022-04-09 22:51:20.297481

car,0.79,67296.70585548745,2022-04-09 22:51:20.508048

car,0.51,55788.14321161801,2022-04-09 22:51:20.706385

